,epoch_1_pred,epoch_1_labels
130,"[[-0.33950403 -0.58038443  0.38335758  0.26663393  0.24902596]
 [-0.54775584 -0.30490825  0.25940275  0.29114965 -0.01649481]
 [-0.638838    0.08272523 -0.00997574  0.1714142  -0.09023114]
 [-0.38198933 -0.5725376   0.38739112  0.20842707  0.36164916]
 [-1.2524197   0.7933565  -0.18279856  0.05313665 -0.14452292]
 [-0.79598546 -0.06709476  0.08508988  0.12094156 -0.1958102 ]
 [-0.6804523  -0.01774408  0.12666138  0.22352248  0.08107173]
 [-0.54806834 -0.4360328   0.34326848  0.19652301  0.20461908]]",[0 2 1 4 4 4 3 2]
131,"[[-0.18812111 -0.32377437  0.16750346  0.07910517 -0.0118962 ]
 [-0.93972284 -0.04455963  0.26008797  0.10919307  0.02560965]
 [-0.52123517 -0.15750079  0.09054445  0.2024019   0.11711206]
 [-0.73728776 -0.10035951  0.21784697  0.25071707  0.07891279]
 [ 0.21791203 -0.4926411   0.24509715  0.09472512  0.03550009]
 [-0.83669126  0.24044795 -0.01491906  0.13856395 -0.06401359]
 [-0.5352159  -0.10835442  0.12796105  0.17819196  0.164656  ]
 [-0.77210563 -0.5131175   0.50901634  0.24414586  0.12515941]]",[4 1 3 4 3 4 2 2]
132,"[[-0.7659741   0.24218982 -0.06803927  0.19114262 -0.05563471]
 [-0.74967474 -0.10286684  0.21405333  0.18713139 -0.03389504]
 [-0.9171156   0.34695435 -0.07107315  0.12889667 -0.14360178]
 [-0.671347   -0.02387104  0.1371593   0.17878301  0.11731382]
 [-0.7042396   0.02827098  0.11204702  0.17817342 -0.06653596]
 [-1.0367249   0.39120406 -0.06855688  0.11139484 -0.15415645]
 [-0.81352144 -0.31420997  0.31594518  0.27180958  0.14070031]
 [-0.7233229   0.16952884  0.03315024  0.09803016 -0.04618112]]",[1 1 1 3 2 3 2 1]
133,"[[-0.885164   -0.28104973  0.3771408   0.27315113  0.1053046 ]
 [-1.3088008   0.43066368  0.03277354  0.18990959  0.07324576]
 [-0.44681782 -0.1189503   0.01303057  0.13830708  0.39030033]
 [-0.93163913  0.1581859   0.07437873  0.18390055  0.23167096]
 [-0.9216922   0.32697314  0.01594719  0.09702662 -0.22451039]
 [-0.800108    0.28728622 -0.07439662  0.12805504 -0.03411815]
 [-1.2016135   0.63505673 -0.18523128  0.04988264 -0.19980006]
 [-0.3972995   0.0280078   0.04161254  0.09917022 -0.00602224]]",[2 1 2 2 3 4 3 2]
134,"[[-0.92693526  0.22372642  0.03007418  0.05186665 -0.24358238]
 [-0.61876124  0.18524715 -0.03746545 -0.04143411 -0.09138117]
 [-0.2750373  -0.4890266   0.27798724  0.20843159  0.14805992]
 [-0.65230834 -0.4262273   0.35132194  0.37261006  0.29071757]
 [-0.748431   -0.16479671  0.3573908   0.0743729  -0.13539088]
 [-1.474637    0.44061288  0.06587801  0.23384473  0.15514797]
 [-1.1341051   0.16872291  0.18414271  0.22772878 -0.12029763]
 [-0.5475818   0.16972618  0.00396888  0.07908066 -0.02394233]]",[3 0 3 3 2 0 1 1]
135,"[[-0.9245067   0.04288933  0.08705407  0.17057244  0.02301175]
 [-1.0799488   0.43365666 -0.0977306   0.08007377  0.04729772]
 [-0.9365355   0.8188532  -0.27956405 -0.01175236 -0.32011208]
 [-0.5305283  -0.04733016  0.10414321  0.05814458 -0.00402732]
 [-1.2730803   0.43394697  0.01294941  0.24692835  0.17997994]
 [-0.5954111   0.05767143 -0.00315353  0.19957428 -0.16042338]
 [-1.0221431   0.18081397  0.09806072  0.18839912  0.04292277]
 [-0.5692942  -0.49259257  0.37880996  0.24758893  0.02080603]]",[2 1 2 1 4 1 3 2]
136,"[[-0.5384406  -0.12824984  0.15572907  0.14905976  0.02597576]
 [-0.78550875 -0.0956283   0.25484684  0.19191134 -0.21099293]
 [-1.1221564   0.20997778  0.12699747  0.21359949 -0.08981445]
 [-1.0846789  -0.23769614  0.39312273  0.33786216  0.06656307]
 [-0.60409844  0.14334548 -0.02039335  0.251082    0.13016991]
 [-0.68266743 -0.15849106  0.19445145  0.1938665   0.2531304 ]
 [-0.96107334  0.5453396  -0.1412754   0.08381237 -0.1803461 ]
 [-0.7819451   0.06270064  0.07474715  0.23541422  0.12404186]]",[1 3 4 2 4 4 4 3]
137,"[[-0.45394617 -0.18645687  0.25329822  0.21292152  0.08885096]
 [-0.984552    0.05974257  0.22362491  0.18489753 -0.06335654]
 [-0.98198897  0.52950513 -0.23463961  0.13417041  0.11401387]
 [-0.9255491   0.15801176  0.11036965  0.22402903  0.05754354]
 [-0.77894634 -0.08438689  0.13237062  0.22118294  0.13525753]
 [-1.2451907   0.8140021  -0.12079024  0.10394306 -0.08793053]
 [-1.0148028  -0.05770342  0.14585318  0.27816993  0.03607178]
 [-0.63383013 -0.09558294  0.18970236  0.21611428  0.07412526]]",[3 2 3 2 3 4 3 4]
138,"[[-0.8813363   0.13664712  0.1176829   0.18447328  0.2225237 ]
 [-1.0040158   0.54616857 -0.1157918   0.08787452 -0.17465347]
 [-0.5007832   0.40553305 -0.18316187  0.07677063 -0.16864958]
 [-0.5245122  -0.06490883  0.1837432   0.17021392  0.06134062]
 [-1.0102082   0.4520924  -0.02468124  0.03430188 -0.25584155]
 [-0.93914914  0.13457564  0.23904248  0.09191426 -0.25273663]
 [-0.84793025  0.52678365 -0.16198377  0.06317837 -0.01965754]
 [-1.0894375   0.5286949  -0.05411515  0.21004336 -0.07748587]]",[1 1 1 3 3 0 1 3]
139,"[[-0.44559067 -0.01571283  0.00595903  0.08925523 -0.01701304]
 [-0.6674281  -0.07290517  0.11669355  0.20568989  0.02533408]
 [-0.8850669  -0.04820069  0.16354193  0.13632144 -0.18537948]
 [-0.8004648  -0.28577408  0.3559882   0.2346858   0.21580687]
 [-0.9615712   0.34266436 -0.01733636  0.16209976  0.06196994]
 [-1.1356486   0.5791174  -0.1839854   0.14342128 -0.07848782]
 [-0.70960426 -0.27558428  0.22673208  0.2816441   0.08742385]
 [-0.36254868 -0.4346946   0.24843441  0.21243177  0.254016  ]]",[4 4 4 0 2 1 1 4]
140,"[[-7.74688721e-01  4.18247795e-03 -3.74644175e-02  1.84349984e-01
   1.24198444e-01]
 [-4.60053951e-01  4.54206541e-02 -5.09166392e-03  2.08948076e-01
  -2.49265432e-02]
 [-6.30806267e-01 -2.05242783e-01  2.71206737e-01  2.43338540e-01
   1.03080362e-01]
 [-6.75135136e-01  1.15518421e-01  3.85932960e-02  1.76998958e-01
  -5.97439939e-04]
 [-9.47069645e-01 -2.44492903e-01  3.54233921e-01  3.35286289e-01
   8.88952762e-02]
 [-1.05975354e+00  9.15836915e-02  2.56443471e-01  1.10049814e-01
  -1.08950408e-02]
 [-6.37202322e-01 -4.28765342e-02  1.50445104e-01  1.31742820e-01
  -1.75702661e-01]
 [-1.37462521e+00  8.71888816e-01 -2.00756997e-01  1.17422290e-01
  -8.41339752e-02]]",[3 4 0 2 0 2 4 4]
141,"[[-1.1433681   0.4074082  -0.00514578  0.15351969 -0.1925866 ]
 [-1.1279223   0.35264766  0.10297293  0.09302935 -0.23896661]
 [-1.0499102  -0.3527845   0.4424508   0.35496038  0.15248293]
 [-0.9549113   0.01712879  0.10604133  0.22083941 -0.03864903]
 [-0.20071839 -0.4677019   0.27427295  0.1712947   0.21161136]
 [-0.74394935 -0.08439118  0.16285399  0.17755832 -0.07266008]
 [-1.1456311   0.2297059   0.09888733  0.25439954  0.10673245]
 [-1.0587405   0.33751127  0.01865162  0.08152926 -0.12555274]]",[3 2 4 3 0 4 4 1]
142,"[[-0.36153775 -0.02256536  0.03260283  0.09624881 -0.0359434 ]
 [-0.1313957  -0.37516662  0.19061607  0.1000812   0.11246794]
 [-1.2079345   0.5485059  -0.01790911  0.05857823 -0.2662444 ]
 [-0.61100334 -0.32068783  0.30093238  0.19287735  0.08844694]
 [-0.87987405  0.31260905 -0.10180151 -0.02228118 -0.10612261]
 [-1.1407775   0.34373263  0.08957782  0.16233107 -0.08985257]
 [-0.912697    0.5561989  -0.14353669  0.04702562 -0.10018984]
 [-0.699514    0.07626617  0.09963787  0.10129572  0.15163085]]",[1 1 4 4 1 3 1 3]
143,"[[-0.91836846  0.2224554  -0.0100412   0.22834235  0.10267665]
 [-0.47063407 -0.07594703  0.0307184   0.14808568  0.14539078]
 [-1.0549598  -0.02345559  0.33121875  0.20131356 -0.05227853]
 [-1.146635    0.41761512 -0.04058589  0.18440619  0.14498587]
 [-0.33740827 -0.35193953  0.24982533  0.24967337  0.17763864]
 [-0.7370478   0.01916475  0.05014023  0.18179049  0.07538359]
 [-0.73174196  0.06689455  0.15551768  0.17964023  0.04577737]
 [-0.9677945   0.49163806 -0.08976851  0.11778166  0.04913905]]",[4 2 2 4 4 2 3 4]
144,"[[-0.7129642   0.03951372  0.04328245  0.07557494 -0.11817763]
 [-1.2870584   0.99105746 -0.32649553  0.12837479  0.02566167]
 [-0.45916104  0.05443253  0.10097154  0.0226081  -0.01234648]
 [-0.84085816  0.22905825 -0.06480924  0.1936769  -0.07395317]
 [-1.2740345   0.06552889  0.29920536  0.20922391 -0.00371619]
 [-0.77558315 -0.4012531   0.38089806  0.32279158  0.3270539 ]
 [-1.0547769   0.30519485 -0.01727761  0.16615574 -0.10836037]
 [-0.41015905 -0.6530032   0.46531886  0.2261124   0.3620182 ]]",[1 4 0 1 2 2 1 2]
145,"[[-1.1358199   0.2919032   0.05822449  0.05508227 -0.16206668]
 [-0.6432816  -0.20389286  0.30649942  0.1932506   0.17541033]
 [-0.74054796 -0.35675362  0.36632508  0.2914113   0.31040552]
 [-0.6045681  -0.5846458   0.5480431   0.26748902 -0.00898674]
 [-0.933612    0.09896447  0.15191962  0.18022852 -0.15509915]
 [-0.6629953  -0.12570094  0.1252284   0.13430518  0.02972381]
 [-0.4708257  -0.05518716  0.17339395  0.12154    -0.04033339]
 [-0.6810171   0.08294829  0.03932445  0.16380268 -0.02690279]]",[3 4 4 0 2 4 2 4]
146,"[[-0.4000191  -0.50572234  0.3634345   0.23295747  0.16673265]
 [-1.0015804   0.7002365  -0.20884149  0.00352857 -0.17061844]
 [-0.6047054  -0.5074801   0.4504591   0.27849644  0.31607074]
 [-0.82266015  0.19215836 -0.07277269  0.21036026  0.12737413]
 [-0.9478538  -0.05323389  0.14962484  0.0876487   0.12471496]
 [-1.3319964   0.32517248  0.01603761  0.21828857  0.135558  ]
 [-1.2367383   0.61391115 -0.11039603  0.12129285 -0.01303826]
 [-0.8231953  -0.18534555  0.21461226  0.31464386  0.27640048]]",[2 4 2 4 2 0 3 3]
147,"[[-0.43709803  0.25203606 -0.11987504 -0.03854215 -0.1625568 ]
 [-1.0381764   0.4695423  -0.16879101  0.07580657 -0.10027308]
 [-0.5584471  -0.11339697  0.07312269  0.23978432  0.09776945]
 [-0.8879037  -0.0763106   0.19551365  0.19452396  0.31597218]
 [-1.128657    0.08274234  0.19692351  0.18373866  0.0773891 ]
 [-0.6637622  -0.21249504  0.21948974  0.11934708 -0.06920338]
 [-0.9766762   0.45028147 -0.13453995  0.16697142 -0.04491217]
 [-0.5163956  -0.23490052  0.22815421  0.14282435  0.06453158]]",[4 1 3 2 2 0 1 4]
148,"[[-0.6977812  -0.02742     0.09704995  0.10010748  0.03691567]
 [-0.77817506 -0.00103765  0.11055839  0.2577961   0.09467893]
 [-0.5516588  -0.08492098  0.13883275  0.19532688  0.15134804]
 [-0.45032632 -0.34750524  0.20032465  0.20939796  0.05036845]
 [-0.25998253 -0.13825908  0.09504616  0.07200658 -0.1008725 ]
 [-0.4828873  -0.19717641  0.19692665  0.14150971  0.12315115]
 [-0.5835218  -0.3831189   0.3503321   0.14696947 -0.03059455]
 [-0.86395335 -0.40137473  0.35430318  0.32299224  0.35141897]]",[3 1 1 0 2 3 4 0]
149,"[[-1.17593992e+00 -1.27455279e-01  3.40578347e-01  2.38310799e-01
   2.19705835e-01]
 [-5.87272227e-01  2.47604296e-01 -7.51337931e-02  1.31833807e-01
  -6.05054609e-02]
 [-1.17456067e+00  2.85517633e-01  8.31793472e-02  1.59847155e-01
   1.35965794e-01]
 [-7.90402949e-01  3.45708191e-01 -1.19909756e-01  1.15652338e-01
  -2.75201193e-04]
 [-9.27444160e-01  7.24775672e-01 -3.22401345e-01  7.99185708e-02
  -9.45227891e-02]
 [-1.02739859e+00  5.10910869e-01 -1.66590482e-01  1.37629993e-02
  -1.06707990e-01]
 [-9.39615369e-01  7.30251521e-02  1.47838086e-01  2.54092574e-01
   6.55687526e-02]
 [-1.26121736e+00 -7.00810403e-02  3.85368794e-01  2.80232519e-01
   1.94497734e-01]]",[3 3 1 3 3 1 2 2]
150,"[[-0.96818876 -0.22022349  0.28373033  0.28486753  0.15868434]
 [-0.6335846  -0.0680953   0.06474181  0.13674709  0.14686292]
 [-0.8665903   0.20733845 -0.06076238  0.14510977  0.01305798]
 [-0.63191086 -0.1551604   0.22978814  0.22530381  0.00498118]
 [-1.0095502   0.20656615  0.08919195  0.12469398 -0.03874682]
 [-0.4449919   0.14041945 -0.06254222  0.13721463 -0.13912538]
 [-0.37554297 -0.14904907  0.08702742  0.08967005  0.02828388]
 [-0.28671804 -0.47882342  0.2894257   0.3102294   0.11855781]]",[1 2 1 1 0 1 2 3]
151,"[[-9.15968955e-01  4.89641070e-01 -8.41715336e-02  1.00175515e-01
  -1.43968165e-01]
 [-9.31698859e-01  2.61100948e-01 -9.06566009e-02  1.66737184e-01
   1.77309990e-01]
 [-6.39742970e-01 -5.01768431e-04  5.50705232e-02  1.90090418e-01
   3.08687657e-01]
 [-8.06709826e-01 -6.03961982e-02  1.88013926e-01  1.67193785e-01
  -2.86914408e-02]
 [-5.63243702e-02 -9.15514827e-01  5.85100055e-01  2.16721863e-01
   4.27833468e-01]
 [-7.70218790e-01  2.59732246e-01 -1.43259197e-01  9.60858762e-02
  -3.34450603e-02]
 [-8.80631924e-01  1.87379003e-01  1.66618228e-01  8.87226984e-02
  -5.62485568e-02]
 [-6.18119180e-01 -6.29981235e-02  1.95042193e-01  1.45460606e-01
   6.55878633e-02]]",[4 3 3 2 2 1 1 3]
152,"[[-0.5353108  -0.17487392  0.208199    0.18031691 -0.02997158]
 [-1.1686691   0.6474845  -0.16166553  0.05658701 -0.16386743]
 [-0.43007857 -0.5426147   0.35149285  0.24401616  0.1986921 ]
 [-0.25441325 -0.19970095  0.04224185  0.13758278  0.14797539]
 [-1.0165733   0.44689098 -0.13372256  0.10319896  0.063625  ]
 [-0.88181955  0.23666593  0.04036243  0.14658213  0.00957025]
 [-0.6704987  -0.23368244  0.2856752   0.23766072  0.08369714]
 [-0.9745288  -0.23093443  0.38717964  0.13454741 -0.17492644]]",[2 1 2 4 1 1 2 0]
153,"[[-0.60566187  0.10617445 -0.00645783  0.01320742 -0.12574515]
 [-0.5887721  -0.4378178   0.32667235  0.24688442  0.21452822]
 [-0.31908426 -0.00119652 -0.05962876  0.19707358  0.25561702]
 [-0.97733474 -0.21162532  0.317514    0.29731265 -0.13378778]
 [-0.7532099  -0.25856483  0.3127066   0.12069014  0.16284627]
 [-0.8858667   0.04201161  0.14884622  0.12681518  0.04170536]
 [-0.814703    0.1312963   0.09748775  0.05857369  0.17518537]
 [-0.8001677   0.1676984   0.01862817  0.11779768 -0.07909874]]",[2 4 2 2 4 1 1 4]
154,"[[-0.72402155 -0.17226589  0.21431543  0.23670863  0.19184701]
 [-0.5462872   0.12873384 -0.05295241  0.11278121 -0.05683869]
 [-1.2030594  -0.01764414  0.38026884  0.24241695  0.2128094 ]
 [-0.89661694  0.31428105 -0.05947593  0.10534009 -0.06339172]
 [-0.7691307  -0.06693063  0.15107179  0.22674158  0.29004207]
 [-1.0322565  -0.23494205  0.39423013  0.2714137   0.1327598 ]
 [-0.22502773 -0.5613051   0.3486036   0.19002293  0.27668574]
 [-0.85884684 -0.25641105  0.29813382  0.17643523  0.15090744]]",[2 4 0 1 3 0 0 2]
155,"[[-1.2537688  -0.14513825  0.4340545   0.25173348  0.11786357]
 [-0.55900514 -0.4953358   0.39734346  0.20653054  0.10517591]
 [-0.67428386  0.03551708  0.13349743  0.09595682 -0.02235632]
 [-0.79684937 -0.25024578  0.32685208  0.25602776  0.34775022]
 [-0.76892483  0.27310017 -0.04745541  0.04364618  0.05066765]
 [-0.77702755  0.10456429  0.16203062  0.14195412  0.1303857 ]
 [-0.8194466   0.1840667  -0.0426059   0.20271924  0.24717051]
 [-0.35496983 -0.23173653  0.22786354  0.16722623  0.012148  ]]",[0 4 1 4 4 1 3 0]
156,"[[-1.0399711   0.3656239  -0.07307746  0.12516579  0.10498951]
 [-1.0959953  -0.2205432   0.37428775  0.31706533  0.29631782]
 [-1.1866512   0.32748175  0.15291853  0.11576807 -0.00291964]
 [-0.9902529   0.7908769  -0.30454254 -0.04479842 -0.20370686]
 [-0.10129894 -0.45720193  0.25272498  0.16243166  0.10082706]
 [-1.0376133  -0.1740661   0.45563528  0.10602137 -0.05568092]
 [-0.7147825  -0.03905249  0.19100416  0.12518099  0.12262806]
 [-0.6189633  -0.26558483  0.31545043  0.17228508  0.2518025 ]]",[4 4 0 1 4 2 2 3]
157,"[[-0.82019025  0.39266446 -0.06472031 -0.00401953 -0.21041466]
 [-0.6725767  -0.18816136  0.21664742  0.04753878  0.16743442]
 [-0.8024857   0.30274722 -0.01100212  0.03030382 -0.18738972]
 [-0.31764033 -0.645497    0.45939973  0.18113974  0.26333854]
 [-0.37808046 -0.10279518  0.05554531  0.07685505 -0.01790452]
 [-0.9564772   0.91717184 -0.41071805 -0.05540558 -0.24551074]
 [-1.0385151   0.71408117 -0.21860212 -0.00517424 -0.25622892]
 [-0.77293944  0.18125209 -0.03429202  0.17316237  0.07470289]]",[1 2 1 3 3 3 2 1]
158,"[[-1.0539037   0.73076385 -0.31577095  0.019334   -0.09379168]
 [-0.905246    0.25333574  0.02815714  0.17600165  0.06402873]
 [-0.6183143   0.19479188 -0.14507595  0.1557385  -0.18113866]
 [-0.679444    0.44298437 -0.09538382  0.03891031 -0.15989292]
 [-0.5994502   0.11339223  0.01633102  0.02793778  0.03580387]
 [-1.1481844   0.25433812  0.06616157  0.20122597  0.02966764]
 [-0.02234552 -0.49619582  0.22998895  0.15542887 -0.00784726]
 [-0.9277696   0.12481978  0.16060846  0.01116196 -0.26917413]]",[1 3 1 3 2 0 4 2]
159,"[[-0.90425724  0.24877453 -0.06403832  0.04583324 -0.20294136]
 [-0.77179307  0.00769741  0.1623907   0.14831693 -0.01310153]
 [-1.1839759   0.72122884 -0.20888126 -0.0266994  -0.13227513]
 [-0.5342247  -0.4438877   0.42526937  0.13683355  0.04608057]
 [-0.5245869  -0.03365631  0.12275591  0.03469986 -0.22625631]
 [-0.98202777  0.10254522  0.16431314  0.22117484  0.27918968]
 [-0.58997697 -0.16248645  0.2491654   0.18946508  0.07157088]
 [-0.8111421  -0.27274907  0.3726127   0.13509767 -0.04463356]]",[2 4 4 2 2 3 3 2]
160,"[[-0.7804526   0.53900343 -0.25019667  0.0544912  -0.06363861]
 [-0.6429638  -0.08355894  0.06150437  0.15880619  0.0159339 ]
 [-0.8222254   0.84976673 -0.36442247 -0.06818634 -0.2702326 ]
 [-0.58280104 -0.45371327  0.46275494  0.21845695  0.12779899]
 [-0.41923323 -0.03768979  0.03167968 -0.06664218  0.05632308]
 [-0.903409   -0.1615312   0.32959676  0.1433676   0.09534367]
 [-0.7677126   0.20635948 -0.01760656  0.09462266  0.07894589]
 [-0.9311797   0.44818914  0.00608332  0.02766016 -0.02650396]]",[1 3 3 2 3 2 1 4]
161,"[[-0.97884804  0.34980482  0.00265115  0.05843687 -0.16059466]
 [-0.59849477  0.24246128 -0.16810338  0.20072511 -0.07347202]
 [-0.6122497  -0.3107004   0.31476307  0.15319374 -0.14096336]
 [-0.8008471  -0.01517653  0.19975978  0.18009806  0.10415471]
 [-0.8485431   0.3090131   0.0296622   0.05232672  0.16405812]
 [-0.7335433   0.12853046  0.12754427  0.07175475 -0.06379519]
 [-0.76713526 -0.16805556  0.24629058 -0.01554746 -0.1591144 ]
 [-1.048556    0.5818984  -0.12222125 -0.01342205 -0.03936785]]",[1 1 3 4 1 3 3 3]
162,"[[-1.0260568   0.94454193 -0.39434388 -0.05186598 -0.23440094]
 [-0.73702204 -0.23418835  0.32954648  0.22932108  0.21467869]
 [-0.96873313  0.07693968  0.11364583  0.22681907  0.16958146]
 [-0.8701207   0.33879372 -0.08647244  0.22292046 -0.00443789]
 [-1.216771    0.73062557 -0.2755344   0.04307175 -0.1261435 ]
 [-0.8288135   0.24993026 -0.09379724  0.02679536 -0.02045341]
 [-0.7357222   0.01662069  0.12545139  0.24094592  0.28934762]
 [-1.0529612   0.13293976  0.13849702  0.22026992  0.10053273]]",[1 1 1 3 3 1 2 2]
163,"[[-0.9482894  -0.08171351  0.2433014   0.18949644  0.11012992]
 [-1.0865189   0.51752424 -0.0926875   0.18010204 -0.1111786 ]
 [-0.3863709  -0.1502632   0.04097363  0.03425686 -0.08451889]
 [-0.48555776  0.2722254  -0.15167111  0.10012453  0.12586719]
 [-0.44921014 -0.45544654  0.36936304  0.1935202   0.12643057]
 [-0.25744677 -0.28169098  0.18472315  0.1772344   0.05872927]
 [-0.7342962  -0.7008446   0.55342215  0.23538576  0.28395015]
 [-0.8863043   0.08987779  0.11095183  0.07883108  0.0543121 ]]",[4 1 3 1 3 4 2 3]
164,"[[-1.0891544  -0.06686231  0.35006312  0.17590739  0.05568076]
 [-1.0445633  -0.17620459  0.3160612   0.23761192  0.25903526]
 [-0.63572776 -0.07414996  0.11994679  0.13088217  0.07908566]
 [-0.773362   -0.21905893  0.31818905  0.13678369 -0.02600881]
 [-0.9135077   0.5066178  -0.14647062  0.0978202  -0.09021236]
 [-0.5563285  -0.35989472  0.32243058  0.24958628  0.11975157]
 [-0.5358809   0.17757794  0.04473148  0.00323572 -0.11384727]
 [-1.2638619   0.29206055  0.13560767  0.15890609 -0.0429637 ]]",[2 3 1 0 4 4 1 1]
165,"[[-0.85983664 -0.26922488  0.39158884  0.24298236  0.23603931]
 [-0.8183897   0.11896193  0.13439284  0.148702    0.00458826]
 [-0.63088185  0.01338081  0.0296563   0.07306374 -0.02919299]
 [-0.4577424  -0.53488237  0.43733564  0.291495    0.30142495]
 [-0.8720944   0.11464036  0.0451319   0.09300604 -0.06727379]
 [-0.46410057 -0.00122806 -0.0311042   0.1513204  -0.05478097]
 [-0.9496349   0.05299173  0.19223884  0.1954639  -0.12371121]
 [-1.0686204   0.06200014  0.27929893  0.12016039  0.13401474]]",[4 1 4 4 1 2 2 0]
166,"[[-6.54656470e-01  1.46729499e-01 -2.34287828e-02  8.88369605e-02
  -3.78583223e-02]
 [-3.09376866e-01 -1.93959400e-01  1.65722683e-01  5.63062355e-02
   1.01516798e-01]
 [-3.05805504e-01 -4.66227174e-01  2.95227855e-01  1.48763403e-01
   9.55783352e-02]
 [-3.90139759e-01 -3.24524909e-01  2.10846514e-01  8.56225044e-02
   1.68356165e-01]
 [-9.92803216e-01  7.47538924e-01 -2.88890868e-01  3.22029516e-02
  -2.06545368e-01]
 [-1.01296985e+00  8.66132379e-02  2.30023831e-01  2.38286611e-02
   7.43567361e-04]
 [-9.97696698e-01  3.72736871e-01 -2.54354514e-02  2.21498862e-01
   1.02523156e-01]
 [-1.36712956e+00  6.42607510e-01 -6.07224479e-02  7.38667548e-02
  -2.13360116e-02]]",[4 4 2 4 3 0 3 4]
167,"[[-7.7330202e-01 -1.3699007e-01  2.6060396e-01  1.3203706e-01
  -7.9625081e-03]
 [-1.0449672e+00  2.4187373e-01  7.6219924e-02  1.1821261e-01
  -4.2844601e-02]
 [-1.0751680e+00  4.2465544e-01 -4.5247383e-02  1.3719475e-01
   9.8288944e-04]
 [-8.4703028e-01  4.2899513e-01 -2.4752586e-01  1.8616302e-01
  -8.7412655e-02]
 [-6.3359487e-01  3.4406874e-02  8.0146305e-03  2.3268592e-01
   3.6929932e-01]
 [-9.7845513e-01  3.5559770e-01  1.0231120e-01  9.2987813e-02
  -4.5752581e-02]
 [-3.1958696e-01 -4.1434211e-01  3.4895679e-01  1.6192192e-01
   8.2958691e-02]
 [-7.1254468e-01  1.3518351e-01  2.0162385e-02  9.4867758e-02
   1.8088025e-01]]",[1 1 3 1 3 2 4 3]
168,"[[-1.079963    0.05329092  0.23101243  0.02199354 -0.11537361]
 [-0.514375    0.13246796 -0.04535001  0.11577369 -0.15273078]
 [-0.99844027  0.42066386 -0.13695014  0.11811052 -0.10926479]
 [-0.6174532  -0.04826032  0.11981554  0.04827869 -0.22034653]
 [-0.9256192   0.15051821  0.1162355   0.05124651 -0.19007534]
 [-1.0303138   0.39042258 -0.04735311  0.04217355 -0.05387605]
 [-0.67878073 -0.00920052  0.09579138  0.05672732  0.02554547]
 [-0.4193053  -0.491318    0.38740233  0.15907963  0.22278637]]",[2 3 1 4 4 4 3 2]
169,"[[-0.8823574   0.3490514  -0.12937385  0.18244693 -0.01925071]
 [-0.6278894   0.18281366 -0.03367402  0.08927453 -0.00783369]
 [-1.1382381   0.11839058  0.21892443  0.12901261 -0.01762749]
 [-0.48597425 -0.01974479  0.01139541  0.13983713 -0.02891984]
 [-1.1336346   1.0499194  -0.44831744 -0.02423901 -0.19337845]
 [-0.99388105  0.2794491   0.09578821  0.01680874 -0.0569497 ]
 [-1.1005262   0.64824927 -0.14002785  0.04968921 -0.12273732]
 [-0.9761948   0.02879643  0.2694937   0.07707399 -0.1448375 ]]",[3 1 4 1 4 2 1 2]
