,epoch_1_pred,epoch_1_labels
142,"[[-4.1318750e+00 -1.9570909e+00 -2.3024087e+00 -3.3739805e-01
   2.9784031e+00]
 [-2.5110476e+00  8.3810234e-01 -2.0294132e+00 -2.7919095e+00
  -1.5572339e+00]
 [-1.0492774e+00 -1.2882124e+00  1.2956750e+00  1.1959998e-03
  -1.8569001e+00]
 [-4.3959150e-01 -1.8081892e+00 -9.9117541e-01 -2.8003747e+00
  -6.5635920e-01]
 [-4.8340955e+00 -3.4949362e+00 -6.2430471e-02  2.3056710e+00
   1.4587749e+00]
 [-2.9313474e+00 -2.1571972e+00 -1.6170237e+00  5.2852947e-01
   1.6869390e+00]
 [-3.0268457e+00 -3.0291202e+00  5.9097714e+00 -1.4762374e+00
  -2.5235214e+00]
 [-1.0517880e+00 -4.3537412e+00  4.1109481e+00 -2.8440158e+00
  -1.6066754e+00]]",[4 1 2 0 4 4 2 2]
143,"[[-2.048906   -2.2627637  -0.95473707 -0.1141367   3.7230933 ]
 [ 0.05296807 -2.2688544   2.3071172  -2.0982554  -1.9158776 ]
 [-4.3224864  -2.9588113  -2.2622223  -1.7192118   2.4571235 ]
 [-2.6757672  -0.9493665  -3.2306225   0.4432407   0.08998693]
 [-3.0260456  -2.7307494  -3.0083036   3.0902777  -0.482537  ]
 [-3.108977    4.2435236  -1.8525281  -1.7703962  -2.632659  ]
 [-4.5556     -0.2971716  -1.6896333  -2.676203    0.4928927 ]
 [-1.4241241  -0.8701787   0.18658541 -0.9989353  -1.7650706 ]]",[4 2 4 4 3 1 4 2]
144,"[[ 1.5796602  -3.2979493   2.0864267  -3.052681   -1.3260247 ]
 [-5.4361186  -3.7168875  -0.8789068   2.383822   -0.5861487 ]
 [-3.1047275  -2.2839963   1.0080708  -0.9572495  -1.5531372 ]
 [-2.1741867   0.41915637 -2.0104     -2.0815883   0.26558197]
 [-3.8752444  -2.7602015  -2.760763   -2.7225993   1.8280802 ]
 [-5.0055885  -3.0866604  -2.5365443   2.0442393   0.7945672 ]
 [-3.5481796  -4.3375745  -0.8535844   1.210316    0.23575331]
 [-4.436084   -1.0824645  -0.849037   -2.6184087   3.6198528 ]]",[0 3 2 2 4 3 3 4]
145,"[[ 0.42574507 -2.3528135  -1.0888002  -0.7454856  -1.8589882 ]
 [-2.975574   -0.9523602  -2.058525    0.18648404  1.8158084 ]
 [-5.6376796  -3.3607075   0.07406715  2.1805952  -1.1490543 ]
 [-4.056828    2.6212587  -2.9977577  -3.8179543  -2.706287  ]
 [-1.5520217   1.6254494  -1.9568659  -3.669318   -2.2565253 ]
 [-3.5816574   2.6214437  -1.3150779  -3.4610868  -2.787919  ]
 [-3.5274184  -1.3538425   0.5757729  -2.4983108  -1.4026886 ]
 [-3.6117136  -1.0460423   0.01881938 -2.606694   -3.4549782 ]]",[0 4 3 1 1 1 2 0]
146,"[[-3.808299   -0.65813535  1.3364468  -2.9710104  -3.8913517 ]
 [-2.4307742  -1.9916104   0.2148398  -0.0804994  -1.1289277 ]
 [-3.3341215  -3.5253384  -2.352916    2.0822866  -0.9894399 ]
 [-1.8352017  -2.3967018  -1.8780797  -2.880843   -3.3671432 ]
 [-1.6614292  -1.3102843  -1.6995627  -1.1004695   2.7643232 ]
 [-2.166185   -3.192535    0.34431738 -0.8391533   0.6935872 ]
 [-5.017606   -1.9467218  -3.31189     1.4866723  -2.427516  ]
 [-5.048417   -4.29913    -3.6568177   2.017423   -2.5390778 ]]",[2 3 3 0 4 4 3 3]
147,"[[-4.2546034   0.35248053 -2.9148648  -3.7345243  -2.7750335 ]
 [-3.31663     0.54780936 -2.13978    -4.1912293  -2.4631684 ]
 [-1.2353654  -4.153323    0.72933125 -4.839717   -4.4354954 ]
 [-2.4721348  -1.5972172   2.473894   -2.0107505  -0.89194703]
 [-2.8391964   1.7636627  -3.5707767  -4.218094   -1.1670885 ]
 [-2.7252975  -3.676984   -1.9116086  -0.7191739   1.7788278 ]
 [-3.088105   -2.203278   -1.466203   -1.1297721  -1.6171982 ]
 [-3.5859964  -2.4826577  -1.9996948   1.1305426  -2.4883442 ]]",[1 1 2 2 1 4 3 3]
148,"[[-4.27221    -0.9150502  -1.8886951  -0.7328966   1.6429802 ]
 [-2.6734345  -3.2938433  -0.24684215  0.90669525 -0.29185194]
 [-0.37283504  1.0918319   1.9913771  -2.7755508  -3.9759142 ]
 [-1.4767497  -0.21061094 -2.300594   -1.7194037  -1.733691  ]
 [-1.0004283   0.9108503  -1.8560903   0.37172472 -2.5791543 ]
 [-2.584073   -2.7611747   1.2877413  -0.882359   -0.6210242 ]
 [-3.9953494   0.6220197  -1.5591528  -2.136847    0.05844514]
 [-2.8823812   3.9573479  -2.7972195  -3.0408282  -1.9644992 ]]",[4 3 0 1 3 0 4 1]
149,"[[-2.4598253  -1.5694555  -2.9162197   2.5982807  -0.05779785]
 [-0.9177218   3.2964537  -2.1932428  -2.3453107  -1.5802003 ]
 [-1.0073463  -2.2842555  -0.16833684 -1.8113953   1.6255803 ]
 [-2.7253847  -0.73186475 -0.287639   -2.5250022  -1.5881305 ]
 [-3.9420333  -3.3396592  -2.1517954   1.2226878   2.3830435 ]
 [ 0.3921393  -2.2406585   3.7400866  -0.8588827  -4.2073326 ]
 [-0.5652844  -1.6338974   0.2648664  -0.779944   -0.3979443 ]
 [-2.2674563  -3.2273216  -2.8982694   0.17848638 -1.813754  ]]",[3 1 4 4 4 2 4 3]
150,"[[-1.3363341  -1.8204972  -0.39890712  1.7293034  -0.90708834]
 [-1.43919    -3.1323419   2.3470733  -3.3818662  -3.7379336 ]
 [-2.9360251  -1.9826217  -2.191599   -1.8480364   3.3628435 ]
 [-4.109683   -0.5380414  -4.0019364  -1.0394685   2.433689  ]
 [-0.89133906 -3.3975198   0.28673834 -3.834655   -2.8571277 ]
 [-3.0075116  -1.4129736   1.1888971  -0.5701459  -4.012415  ]
 [-5.1542854  -0.9439125  -1.4480486  -0.5738212   2.6761568 ]
 [-5.1396785  -1.6593194  -4.985406    0.30662054 -0.89984035]]",[1 2 4 4 0 2 4 3]
151,"[[-3.3932583  -2.0023072   1.7677988  -0.97091746 -4.225596  ]
 [-3.1176493  -4.013855   -2.8845878   0.6536651   3.3474665 ]
 [-5.3792567  -5.230018   -2.9804235   2.4956515   0.87371945]
 [-2.9596434  -2.4549873  -1.2761922  -2.1538866   1.409746  ]
 [-4.559233    2.4415178  -2.4558916  -3.1057088  -2.839814  ]
 [-2.5118551  -2.0813444   1.5866392  -1.8155409  -4.4922857 ]
 [-3.9249384  -1.0731008  -2.0212398   0.84685093 -0.87215495]
 [-1.5516016   2.2228162  -0.42303982 -2.258433   -3.4863486 ]]",[2 4 3 4 1 2 1 1]
152,"[[-3.4151614  -2.6137733  -1.0013665  -0.35680273 -0.6900137 ]
 [ 0.5528964  -4.2626095  -5.6594415   3.1789308  -1.4297143 ]
 [-3.2257185  -4.2696543  -4.3455954  -1.7803606   2.973653  ]
 [-1.3023756  -4.7802715  -0.33910567 -3.19293    -3.3426447 ]
 [-1.4357146  -1.7711936   0.67704016 -2.4136934  -4.8074355 ]
 [-4.0963      0.677604   -0.5058438  -0.9542661   0.87733275]
 [-2.7266006  -2.3587618   1.3115313  -2.9827719  -2.1359482 ]
 [-3.3717182   2.5585387  -3.0001323  -0.39384    -1.7722858 ]]",[3 3 4 2 3 4 2 1]
153,"[[-1.8129828  -0.05387688 -1.9021424  -1.6606662   1.3075808 ]
 [-4.950265   -0.81360465 -1.7397094   0.38641697  2.458557  ]
 [-0.36622426 -0.9363246  -0.5183781  -3.968049   -2.4484315 ]
 [-5.1867213   0.6886846  -4.53144    -1.4655812   1.6684    ]
 [-1.3411021  -1.9154855  -0.44830614  0.36598748 -3.8582656 ]
 [-0.9866591  -2.6385815   1.4645375  -3.080924   -1.6862841 ]
 [-1.3937234  -3.2241805   0.40114507 -1.2365997   1.4113982 ]
 [-3.6928556  -1.1637293  -0.91982365  0.10326976  1.814321  ]]",[1 4 0 4 2 0 4 4]
154,"[[-2.1959465   1.3158208  -3.4750376  -2.8423393  -2.1380448 ]
 [-2.8125358  -0.5574966  -2.3874853   2.8686962   0.7706767 ]
 [-3.1934144  -2.5390298  -4.7525635   2.5648093   1.9314996 ]
 [-0.5897647  -2.3982668   1.919858   -2.341081   -2.9025764 ]
 [-1.7915682  -1.8422763   0.78520083 -1.1108899  -1.607095  ]
 [-3.4150207  -2.2843978  -2.0141873  -1.3208526   1.6855149 ]
 [-2.364988   -1.5779477  -0.5795947  -0.23480016  4.073455  ]
 [-3.0999918   1.9034482  -3.495257   -3.4821     -1.8116373 ]]",[1 3 3 2 2 4 4 1]
155,"[[-0.60379153 -1.6910133  -0.91965425 -0.2617817  -1.4509557 ]
 [-1.2209388  -3.376401    3.1903644  -4.4486904  -2.3348298 ]
 [-2.4088495   2.3949616  -3.703766   -3.025299   -1.1955031 ]
 [-2.2407827   3.8208215  -1.7816758  -1.1346099  -3.8207078 ]
 [-2.6467187  -2.0192907  -3.3937547  -0.98388153  2.5944295 ]
 [-4.3863244  -3.6225386  -2.739387   -1.0641305   2.4062643 ]
 [-1.5160896  -4.037161   -1.2222617  -2.1657498  -1.3538853 ]
 [-1.4520063  -5.0560884  -3.830353    3.113179   -0.35671464]]",[2 2 1 1 4 4 4 3]
156,"[[-2.1459668  -1.936691   -5.29239     2.4732623  -1.3052266 ]
 [-5.092258    5.1695933  -2.7331376  -2.5048964  -2.1397595 ]
 [-4.16987    -2.0245798  -3.9043875   0.2176841  -0.9195821 ]
 [ 0.6655277  -0.359284    1.542643   -2.357773   -3.9680738 ]
 [-2.8290505  -1.7334102  -2.5971873   0.42376518 -2.6806383 ]
 [-2.4796877   0.329694   -1.1698622  -0.05353479 -2.9222045 ]
 [-2.1877036  -3.1165917  -2.7550623   2.0558338   0.2953935 ]
 [-2.0352678  -0.33808485 -4.4846234  -1.4075103   0.6159102 ]]",[3 1 3 2 3 2 3 1]
157,"[[-2.0329347   0.54705703 -2.2140937  -0.8212751  -0.9308975 ]
 [-2.3852456   2.1221886  -3.8221264  -2.9839187  -2.5288405 ]
 [-2.9711556  -1.6722456  -5.244439   -0.21999219  2.2264082 ]
 [-4.160623    1.9652561  -3.805603   -1.1182688  -2.22128   ]
 [-2.7892454  -1.0812321  -3.2541697   3.5992336   0.24424064]
 [ 1.5143772  -0.1446579  -0.8089228  -1.0706587  -1.0923724 ]
 [-2.3036005   0.19411597 -3.347098   -0.43569303 -0.7317984 ]
 [-1.6542757  -0.00860962 -0.71301365 -4.130866   -1.9788202 ]]",[1 1 4 1 3 2 1 1]
158,"[[-2.4485767  -2.5785208  -2.1555328  -0.31207755 -2.1686466 ]
 [-3.1375897  -1.6422179   1.3834869  -3.5745358  -3.3391025 ]
 [-1.6926974  -2.8047204  -2.517406    0.87652576 -2.522374  ]
 [-0.7100626  -1.2700989  -1.2338064  -1.7359142  -2.325746  ]
 [-3.2633104   0.7040804  -5.559192   -1.6863589  -2.1993282 ]
 [ 1.2878318  -2.6298473  -1.9344683   1.461518    1.2224157 ]
 [-0.09569267 -2.8711886  -0.5495446  -3.2627032  -1.3566111 ]
 [ 2.0249069  -1.3221046   0.83451885 -3.264164   -2.255298  ]]",[3 2 3 2 1 4 0 2]
159,"[[-4.3373156  -2.6833792  -3.5013425   0.12531559  2.5403094 ]
 [-2.658594   -1.757745    1.2351025  -3.7816374  -1.8249875 ]
 [ 0.15176947 -1.4804559   1.4238623  -3.270309   -4.664055  ]
 [-3.6531148   2.9842436  -5.7261043   0.26378995 -0.7408244 ]
 [-2.895346   -0.16953011 -1.5002882  -2.1540985   2.6467662 ]
 [-3.3234358   1.8581953  -4.993984   -1.1797587  -0.1991827 ]
 [-2.1186695   1.0122716  -3.3424273  -3.5327065  -1.6382093 ]
 [ 1.6561071  -3.11884     1.1294354  -2.4937131  -0.99173516]]",[4 2 2 1 4 1 1 2]
160,"[[-2.7186217   1.2817438  -3.3080661  -0.42750615 -2.1404665 ]
 [-4.6080556   2.551821   -3.9164495  -2.7106476  -2.6926696 ]
 [-4.337168    2.3079836  -3.1796231  -2.4382842  -2.6508608 ]
 [-3.197756   -1.4002541  -2.1551185   0.5425781  -0.66712046]
 [-0.56484634 -2.8214025   1.4938526  -3.462972   -2.4082255 ]
 [-2.7458873  -1.8409077  -1.8810506   1.2864158  -2.578312  ]
 [-4.82804     4.845108   -2.892087   -4.875717   -1.4231539 ]
 [-5.1686106   1.9169929  -2.9839647  -2.4007254  -0.8488662 ]]",[1 1 1 3 0 3 1 1]
161,"[[-2.7397382  -3.0792665  -2.817699    0.7375588  -1.5033733 ]
 [-3.0024633  -2.2524817  -2.991702    0.56473476  3.1987872 ]
 [-2.4003367  -1.9705844  -3.3444464   2.7885084  -1.2899852 ]
 [-0.9160952  -0.7347263   0.17582953 -3.7010634  -0.20328417]
 [-0.6816623  -2.655515    3.1448786  -1.5273026  -3.4502466 ]
 [-5.299373   -2.5511782  -3.7759953   1.1946871   2.7360976 ]
 [-2.2027214  -1.215523    0.52150416 -0.5668093   0.03436098]
 [-4.608479    1.5274599  -4.0750027  -2.9864259  -2.3072479 ]]",[3 4 3 2 2 4 4 1]
162,"[[-4.945607   -2.6747522  -2.1753438   2.5868523   0.30476227]
 [-1.9623699   1.7103094  -2.8527026  -2.7221482  -1.7443864 ]
 [-2.689876    0.5408137  -2.4707735  -3.548746   -0.99660915]
 [-1.5563474  -2.5513103  -2.3004873  -0.5638614   3.2766507 ]
 [-2.4458961  -0.59876233 -4.088725    0.11567231  0.65848947]
 [ 0.34266603 -2.9214032   1.698055   -3.0625618  -3.736532  ]
 [-2.5216708  -1.8805244  -4.574145    1.7902089  -1.6468861 ]
 [-3.3070102  -2.720502   -1.8941021  -0.40096825  4.3325386 ]]",[3 1 1 4 1 2 3 4]
163,"[[-3.17779    -2.708218   -2.279197   -2.3206387   2.7217581 ]
 [-2.022121   -3.7483485  -0.77778393 -2.4854474  -2.537874  ]
 [-4.7555127  -1.6894212  -5.4518824   2.0215364  -2.2368927 ]
 [-1.3152432  -2.3704314  -3.1877124   0.11915372  2.8910778 ]
 [-2.781802   -2.8957102  -2.581105    1.3305123   0.31519848]
 [-3.819162   -1.3621795   0.23314679 -4.0372763  -4.0433297 ]
 [ 0.9980493  -0.18476257  3.6532805  -3.66731    -1.717943  ]
 [-4.4292326  -5.2606936  -3.0062137  -0.87390023 -1.5581478 ]]",[4 4 3 4 3 1 2 3]
164,"[[-2.0246537  -3.64421     0.1491445  -2.3574557  -3.373825  ]
 [-2.8618624  -3.5150497   0.47642958 -2.9181204  -2.113736  ]
 [ 0.6070588  -2.0749946  -0.0215559  -1.7363263  -2.5973384 ]
 [-3.2423468  -0.6523624  -0.77878153 -0.9251827   2.0828843 ]
 [-2.6638396  -2.6392448  -2.9644046   3.6118023   0.91898817]
 [-4.0457087   0.26713654 -2.6256368  -1.9468489   1.1510643 ]
 [-3.4610758   2.4690893  -3.6776977  -3.8602135  -3.6385944 ]
 [-2.714211    0.679294    3.072371   -1.8247815  -2.0468802 ]]",[2 2 2 4 3 1 1 2]
165,"[[-6.9821134  -2.5857317  -3.6858542   3.4266467  -1.2240937 ]
 [-5.232701   -3.2717447  -2.9543357   0.7876177   0.04869126]
 [-2.2731838  -3.1476133  -3.3223102   1.2473227  -2.2438323 ]
 [-2.5094206  -1.1469057  -3.3602083  -1.596337    2.4538193 ]
 [-2.5502234   1.2654017  -3.0730958  -1.9064984  -3.0132565 ]
 [-0.4778591   2.086136   -3.490838   -0.89063525 -2.6392124 ]
 [-3.0625844  -2.1454258  -3.7237346   0.32551533 -2.186893  ]
 [-1.666388   -2.7711627  -5.0663114   3.66054    -1.8909211 ]]",[3 3 3 4 1 1 3 3]
166,"[[-2.5617435   3.3168046  -2.2686608  -1.8250089  -1.8150089 ]
 [-3.3033545   0.23053607  1.1857691  -0.523812   -2.0597358 ]
 [-2.092376   -3.165781   -1.4611372   0.16596663 -0.77586824]
 [-4.3925285  -0.58318174  0.5534596  -0.13256036 -1.687974  ]
 [-4.198811   -1.7190173  -4.0959015  -0.49635866  2.7155075 ]
 [-2.8526516  -1.9273587  -2.0721807  -3.1722283   3.5586736 ]
 [-2.2081542  -2.623331   -2.9436548  -0.83284605  2.0849724 ]
 [-4.237629    2.1677964  -3.1442516  -1.2606188  -1.6433791 ]]",[1 2 3 2 4 4 4 1]
167,"[[-3.593524   -0.15665968 -3.0348976  -5.0096807  -3.3551073 ]
 [-2.1905897  -1.8520292  -0.6073865  -1.235455    0.83963794]
 [-4.43588    -1.3308231  -1.6407053  -0.26181358 -3.120978  ]
 [-4.0432425  -2.7383513  -4.4721184   2.4356182  -0.9125232 ]
 [-4.709321    3.2161186  -1.6638653  -1.6193187  -0.68977696]
 [-0.99545324 -3.6216328   2.2303953  -4.272103   -0.50820446]
 [-4.280504   -0.7331439  -3.9319599  -2.53686     1.2004182 ]
 [-4.1015067  -1.127684    0.10617469 -0.13557875  0.828917  ]]",[1 4 3 3 1 2 4 3]
168,"[[-4.248047    1.5577614  -2.4583807  -2.6287107  -1.6715391 ]
 [-3.866339   -3.058502   -3.0988781   2.214123    1.3740519 ]
 [-1.3258383  -3.0701866   0.4149549  -4.114116   -3.8340452 ]
 [-5.517167   -0.897397   -3.306194    0.28164855 -0.3965317 ]
 [-3.5386112  -3.4785712  -2.9951892   2.3154578   0.54422194]
 [-1.4951802   2.0158975  -3.5258853  -3.3353977  -2.0023692 ]
 [-0.9194279  -4.660252    2.823305   -3.712595   -3.1062691 ]
 [-2.778391   -3.696493   -3.532072    2.7336566  -2.8807619 ]]",[1 4 2 3 3 1 2 3]
169,"[[-6.749407   -2.063263   -0.93900305 -0.62388825 -1.3967483 ]
 [-3.481911    0.13301782 -2.6757061  -1.0231682   4.1641393 ]
 [-1.0987362   2.2237852  -2.3605936  -5.382776   -4.294573  ]
 [-2.7005138  -2.0578182  -6.29004     2.7749975  -3.0135615 ]
 [-0.58521116 -1.6443541  -0.34326246 -2.445167   -3.3168862 ]
 [ 0.7006476  -1.1751527   1.6611174  -1.5454288  -1.3529811 ]
 [-2.7740784  -3.6855884  -1.8418168   1.5420943  -1.743313  ]
 [-2.2980313  -4.306382    3.2346659  -2.547294   -2.8083358 ]]",[3 4 1 3 0 2 3 2]
170,"[[-4.170996   -0.74588984 -6.2176604   1.6322006  -0.5217117 ]
 [-2.2707872  -4.311089   -5.372445    5.106864   -1.4039913 ]
 [-2.9723687   1.0415416  -2.4127073  -2.956026   -0.0266478 ]
 [-2.4703321  -1.3838727   4.09083    -2.926418   -3.9818223 ]
 [-2.3204243  -1.0550263   1.2186772  -3.1062865  -2.7400053 ]
 [-1.3751662  -1.6871272   3.008536   -2.2937472  -2.1362352 ]
 [-0.01964618 -3.0427248   2.3737402  -2.5886424  -2.0262058 ]
 [-2.8955164   1.6402423  -2.8471735  -2.3733196   1.1960549 ]]",[3 3 1 2 2 2 2 4]
171,"[[-3.2137532  -3.2271576  -3.3986428   1.5296497  -0.5081547 ]
 [-4.3451467  -0.21645397 -0.72193414 -4.014003   -1.5565246 ]
 [-2.286802   -2.7480245  -4.2769485  -0.6325685  -1.2686713 ]
 [-1.2345067  -3.813299    0.5235644  -4.7492094  -3.7535973 ]
 [-3.042298   -1.7733905   1.7266656  -2.324687   -2.448194  ]
 [-3.1008644  -2.1279216  -3.5005846   3.0644987  -0.8798197 ]
 [-0.6033992   2.1393118   0.05341149 -4.68874    -2.8192687 ]
 [-2.3612604  -5.483842   -2.532404    3.3342175  -1.2287158 ]]",[3 1 4 0 2 3 2 3]
172,"[[-0.8582282  -0.5012928   1.0279291  -0.43014735 -4.589784  ]
 [ 0.1431544  -1.5842844   1.3629503  -0.61006856 -2.3804939 ]
 [-3.5089967   0.5207844  -2.801146    0.25258586  2.4356687 ]
 [-2.0890815  -2.155212    0.5358483  -2.3838797  -4.1725874 ]
 [ 0.24404518 -1.6451687   0.26657987 -0.8817166  -0.06406946]
 [-2.9879756  -5.150761   -2.5244923   0.34366608 -1.2758954 ]
 [-0.6816255   0.4111211   0.8622732  -2.0024931  -2.6794767 ]
 [-2.7758622  -3.5542853   0.38458884 -3.3574166  -4.4420705 ]]",[2 2 4 2 2 3 2 2]
173,"[[-0.05864657 -3.3914592   1.7265356  -1.827701   -4.3811665 ]
 [-3.6087067  -1.8666742  -4.295665   -0.60771495  2.8851237 ]
 [-5.3225036  -2.0334058  -3.619148    2.6517375  -2.6561804 ]
 [-3.3212729  -2.6433911  -3.5037818   3.005254    0.6011548 ]
 [-3.7696013  -2.5076873  -2.4633415   2.4532802   0.24975678]
 [-2.736629   -1.3184471  -3.1613123   0.3889674   5.2776594 ]
 [-6.0540648  -2.4542277  -3.350972    1.3566449   0.23594347]
 [-1.2512021   3.2887654  -3.1628919  -1.5153649  -2.4833035 ]]",[2 4 3 4 3 4 3 1]
174,"[[-0.5418742  -1.1399693   2.4098785  -2.9778101  -3.6822631 ]
 [-1.6211767   0.3099798   1.6954099  -1.5753713  -3.8847227 ]
 [-2.0971973  -1.5796759   0.08947883 -3.9845955  -0.06119576]
 [-3.9240346  -2.136603   -2.8122313   0.40506566  0.73122746]
 [-1.8538281   1.5693936  -2.6258802  -2.979502   -4.2176733 ]
 [ 0.65792674 -2.5159776   2.4131577  -1.6832491  -3.1265419 ]
 [-0.49859574 -2.349752    1.1376668  -2.7211857  -2.858341  ]
 [-3.1489365  -3.8201797  -2.8786972   0.10141586  3.8228502 ]]",[2 2 2 4 1 2 2 4]
175,"[[-3.493126    3.9765544  -4.793895   -3.1525831  -0.4691185 ]
 [-1.0117779  -2.0573483  -2.119196    1.6758649  -2.5263057 ]
 [-1.9158312  -0.36605695 -0.4829535  -4.505612   -0.9933853 ]
 [-2.5465813   0.15267779 -0.75533855 -3.6774795  -1.6634809 ]
 [-2.9101129  -4.403043   -3.336219    3.1022005  -2.175868  ]
 [-2.3091042  -3.1648135  -1.7940046  -1.2429825   0.95052874]
 [-4.5940413   3.9061532  -3.126085   -1.2927482  -1.5180103 ]
 [-1.8186328  -2.4116557   1.1926447  -1.512222   -4.3262796 ]]",[1 3 2 2 3 3 1 2]
176,"[[-4.1708193  -0.49699375 -1.1065468  -1.2978455  -0.93780315]
 [-2.4479358  -4.025794   -3.043491   -1.9130404   3.8272645 ]
 [-3.1903832   4.1228113  -3.4095979  -2.155376   -1.4836015 ]
 [ 1.0739367  -0.9578102   2.9375951  -1.3349863   0.25099432]
 [-0.45273662 -2.0356667   5.0094604  -4.7518406  -2.444375  ]
 [-2.6954038   2.8390868  -2.8100564   0.05495755 -2.0059986 ]
 [-1.5477661  -3.2356706  -1.3295417  -1.523945    4.75014   ]
 [-3.3191054  -3.2034647  -2.8814008   1.7747046  -0.6666876 ]]",[1 4 1 2 2 1 4 4]
177,"[[-3.2437627  -2.4868925   1.4226304  -2.2162778  -3.9442577 ]
 [-0.74719745 -0.77241343 -4.455455    4.427619   -3.8059456 ]
 [-5.0489726  -1.5550238  -3.5237808  -0.17403625  1.7217665 ]
 [-2.7612576  -2.7187216  -2.081126   -1.3045365   3.746698  ]
 [-0.49359518 -0.17839773  2.528388   -3.8191535  -2.6105428 ]
 [-2.46172    -3.637954    2.1031778  -0.67416465  0.20548989]
 [-3.819442   -1.3370409   0.136099   -0.24988294 -0.8297334 ]
 [-1.6810118  -2.4920082   2.6356633  -5.7636123  -1.9245749 ]]",[2 3 4 4 2 3 4 2]
178,"[[-3.7153018   2.3989062  -3.1156569  -3.3087916  -1.876951  ]
 [-3.676455   -2.540059   -2.433841   -0.424454   -2.9610875 ]
 [-3.7574403   2.2849612  -1.2660043  -1.3535557   0.6756208 ]
 [-5.398503    3.3986175  -2.8906286  -3.3808749  -2.9256525 ]
 [-0.24302574 -1.8034317   2.1807077  -0.5987297  -3.982974  ]
 [-1.8291827  -2.9126148   1.7304641  -1.5367391  -3.2558968 ]
 [-2.3783262  -0.23942757 -1.122808   -1.9103149  -1.9071246 ]
 [-1.4351261  -1.8984668   1.6556361  -1.6530285  -3.0099452 ]]",[1 3 4 1 2 2 2 2]
179,"[[-1.6707076  -3.8003125  -1.707489    2.1212757  -2.1327088 ]
 [-3.9422352  -2.7624285  -1.8280975   0.9197172   2.285877  ]
 [-2.2464232  -1.7804244  -1.2232642   0.5214004  -1.5270903 ]
 [-2.7566018  -1.4602833   1.8409643  -6.1266723  -3.5174377 ]
 [-1.8179051   0.67777056  0.74793684 -1.7060823  -4.6449738 ]
 [-4.8653574   1.7435907  -3.0389113  -2.322502   -2.3271239 ]
 [-6.361042    4.1154747  -2.584698   -1.4959084  -2.3825684 ]
 [-3.5353327   1.9367136  -2.0123808  -3.5404773  -4.2373013 ]]",[3 4 2 1 2 1 1 1]
180,"[[-2.6431582  -2.1517181  -0.47457072 -2.2177646  -4.3498783 ]
 [-2.72755    -1.433316   -1.8738034   0.5633552   3.2890363 ]
 [ 1.2800249   1.471501    0.41480556 -0.69665533 -2.725031  ]
 [-1.6185023  -3.861883    1.9159347  -3.9072416  -3.58987   ]
 [-1.980129   -2.45676    -2.235981   -1.9439329   2.7974026 ]
 [-4.092963   -1.7966945   3.4926891  -3.028359   -3.0572784 ]
 [-0.10901978 -2.5952673   2.316376   -4.3141913  -4.4280653 ]
 [-0.46934414 -3.6686513   2.2261195  -2.0626209  -1.0081913 ]]",[2 4 0 2 4 2 2 0]
181,"[[-4.525434   -0.5567453  -3.2686055  -1.300366    2.2589312 ]
 [-2.8602664   0.60754347 -3.0211983  -1.4120214  -1.2509081 ]
 [-4.125368   -2.9783843  -1.9434392   3.8780537   1.0177386 ]
 [-1.9999152   1.2490867   0.91157717 -1.1224624  -2.5742123 ]
 [-3.2973704   2.6220932  -3.0834029  -3.16036    -2.8354006 ]
 [-1.1955093  -2.067395    2.9434779  -3.2169497  -2.633397  ]
 [-4.2916784  -3.162837   -3.8136504   0.8027654  -1.1151397 ]
 [-1.9249606  -1.4641522   3.3813233  -1.6534069  -2.241766  ]]",[4 1 3 2 1 2 3 2]
182,"[[-1.5298493   0.36880448 -1.8509302  -1.8717291  -2.181834  ]
 [-5.503311   -4.9426136  -1.8694242   4.065544    0.6338012 ]
 [-1.5927004  -2.2281713   0.8868448  -5.5640454  -3.9916453 ]
 [-2.7505405  -2.6345053  -1.973476    0.23508658 -1.9104645 ]
 [-2.424911   -1.0692475   3.4448795  -2.8677332  -2.994578  ]
 [-3.2770247  -0.07658203 -2.9654775  -1.2783087  -2.643632  ]
 [-2.5296752   3.5376565  -1.9948952  -1.5667092  -1.941964  ]
 [-3.48964    -1.1818762  -1.2293088  -2.8777308  -1.8421618 ]]",[1 3 2 3 2 1 1 4]
183,"[[-3.1907759  -0.33719867 -2.9436314  -1.9745615   1.468077  ]
 [-2.491867   -2.909529   -1.4732062  -1.6836712   2.61766   ]
 [-3.4024737   0.6143381  -1.3811926  -1.7672434  -0.9773107 ]
 [-3.464348   -2.6503263  -2.8932838  -1.346453    0.8446996 ]
 [-0.7745336  -1.804235    3.0345416  -2.5530415  -1.894389  ]
 [-2.2544663   3.5096796  -2.9063494  -2.0177388  -0.723774  ]
 [-2.4312487  -4.0976114   2.0088599  -1.7334268  -0.66236377]
 [ 0.26209027 -0.9670604   2.9473953  -2.606119   -1.5442355 ]]",[4 4 1 4 2 1 2 2]
